iucn_sid,sciname,worms_name,mapped
15147860,bathylaco nigricans,bathylaco nigricans,FALSE
15147965,bathyprion danae,bathyprion danae,FALSE
15147977,bathytroctes michaelsarsi,bathytroctes michaelsarsi,FALSE
15148522,conocara macropterum,conocara macropterum,FALSE
15148566,conocara salmoneum,conocara salmoneum,FALSE
15148742,einara macrolepis,einara macrolepis,FALSE
15148858,herwigia kreffti,herwigia kreffti,FALSE
15148964,leptoderma macrops,leptoderma macrops,FALSE
15149028,rinoctes nasutus,rinoctes nasutus,FALSE
15149121,rouleina attrita,rouleina attrita,FALSE
15149175,talismania homoptera,talismania homoptera,FALSE
15149262,talismania longifilis,talismania longifilis,FALSE
15149335,xenodermichthys copei,xenodermichthys copei,FALSE
15307967,conus denizi,conus denizi,TRUE
15307969,conus desidiosus,conus desidiosus,TRUE
15307971,conus delanoyae,conus delanoyae,TRUE
15307973,conus bellocqae,conus bellocqae,TRUE
15307975,conus furnae,conus furnae,TRUE
15307977,conus cacao,conus mercator,TRUE
15307979,conus calhetae,conus calhetae,TRUE
15307981,conus pseudocuneolus,conus cuneolus,TRUE
15521789,gymnammodytes capensis,gymnammodytes capensis,FALSE
15521852,euleptorhamphus velox,euleptorhamphus velox,FALSE
15521875,hemiramphus balao,hemiramphus balao,FALSE
15521927,hemiramphus brasiliensis,hemiramphus brasiliensis,FALSE
15521934,oxyporhamphus similis,oxyporhamphus similis,FALSE
15521985,scomberesox simulans,scomberesox simulans,FALSE
15522003,sardinella rouxi,sardinella rouxi,TRUE
15522042,ilisha africana,ilisha africana,TRUE
15522050,bregmaceros nectabanus,bregmaceros nectabanus,FALSE
15522054,enchelyopus cimbrius,enchelyopus cimbrius,FALSE
15522061,bathygadus favosus,bathygadus favosus,FALSE
15522064,bathygadus macrops,bathygadus macrops,FALSE
15522069,bathygadus melanobranchus,bathygadus melanobranchus,FALSE
15522073,cetonurus globiceps,cetonurus globiceps,FALSE
15522095,coelorinchus labiatus,coelorinchus labiatus,FALSE
15522109,coelorinchus polli,coelorinchus polli,FALSE
15522140,coryphaenoides leptolepis,coryphaenoides leptolepis,FALSE
15522143,coryphaenoides marshalli,coryphaenoides marshalli,FALSE
15522146,coryphaenoides paramarshalli,coryphaenoides paramarshalli,FALSE
15522149,coryphaenoides rupestris,coryphaenoides rupestris,FALSE
15522152,coryphaenoides zaniophorus,coryphaenoides zaniophorus,FALSE
15522159,gadomus longifilis,gadomus longifilis,FALSE
15522187,nezumia africana,nezumia africana,FALSE
15522201,nezumia duodecim,nezumia duodecim,FALSE
15522204,nezumia micronychodon,nezumia micronychodon,FALSE
15522207,nezumia milleri,nezumia milleri,FALSE
15522210,sphagemacrurus hirundo,sphagemacrurus hirundo,FALSE
15522213,melanonus zugmayeri,melanonus zugmayeri,FALSE
15522216,merluccius capensis,merluccius capensis,FALSE
15522226,merluccius polli,merluccius polli,FALSE
15522229,merluccius senegalensis,merluccius senegalensis,FALSE
15522233,laemonema laureysi,laemonema laureysi,FALSE
15522236,laemonema yarrellii,laemonema yarrellii,FALSE
15522264,physiculus cyanostrophus,physiculus cyanostrophus,FALSE
15522267,physiculus huloti,physiculus huloti,FALSE
15522270,physiculus microbarbata,physiculus microbarbata,FALSE
15598524,benthosema suborbitale,benthosema suborbitale,FALSE
15598540,bolinichthys distofax,bolinichthys distofax,FALSE
15598550,centrobranchus nigroocellatus,centrobranchus nigroocellatus,FALSE
15598596,ceratoscopelus warmingii,ceratoscopelus warmingii,FALSE
15598621,diaphus bertelseni,diaphus bertelseni,FALSE
15598630,diaphus brachycephalus,diaphus brachycephalus,FALSE
15598639,diaphus effulgens,diaphus effulgens,FALSE
15598666,diaphus fragilis,diaphus fragilis,FALSE
15598669,diaphus hudsoni,diaphus hudsoni,FALSE
15598672,diaphus lucidus,diaphus lucidus,FALSE
15598700,diaphus meadi,diaphus meadi,FALSE
15598704,diaphus ostenfeldi,diaphus ostenfeldi,FALSE
15598778,diaphus perspicillatus,diaphus perspicillatus,FALSE
15598791,diaphus splendidus,diaphus splendidus,FALSE
15598799,diaphus subtilis,diaphus subtilis,FALSE
15598809,diaphus taaningi,diaphus taaningi,FALSE
15598812,diaphus termophilus,diaphus termophilus,FALSE
15598815,hygophum macrochir,hygophum macrochir,FALSE
15598887,hygophum reinhardtii,hygophum reinhardtii,FALSE
15598938,hygophum taaningi,hygophum taaningi,FALSE
15598948,lampadena anomala,lampadena anomala,FALSE
15598951,lampadena chavesi,lampadena chavesi,FALSE
15598954,lampadena dea,lampadena dea,FALSE
15598957,lampadena luminosa,lampadena luminosa,FALSE
15598976,lampanyctodes hectoris,lampanyctodes hectoris,FALSE
15599060,lampanyctus alatus,lampanyctus alatus,FALSE
15599064,lampanyctus australis,lampanyctus australis,FALSE
15599067,lampanyctus festivus,lampanyctus festivus,FALSE
15599070,lampanyctus intricarius,lampanyctus intricarius,FALSE
15599074,lampanyctus lepidolychnus,lampanyctus lepidolychnus,FALSE
15599078,lampanyctus tenuiformis,lampanyctus tenuiformis,FALSE
15599092,lampichthys procerus,lampichthys procerus,FALSE
15599123,lepidophanes gaussi,lepidophanes gaussi,FALSE
15599136,lepidophanes guentheri,lepidophanes guentheri,FALSE
15599150,myctophum affine,myctophum affine,FALSE
15600450,myctophum asperum,myctophum asperum,FALSE
15600453,myctophum nitidulum,myctophum nitidulum,FALSE
15600713,myctophum obtusirostre,myctophum obtusirostre,FALSE
15600720,myctophum phengodes,myctophum phengodes,FALSE
15600727,myctophum selenops,myctophum selenops,FALSE
15600731,nannobrachium atrum,nannobrachium atrum,FALSE
15600738,nannobrachium cuprarium,nannobrachium cuprarium,FALSE
15601157,nannobrachium isaacsi,nannobrachium isaacsi,FALSE
15601865,notoscopelus caudispinosus,notoscopelus caudispinosus,FALSE
15601872,notoscopelus resplendens,notoscopelus resplendens,FALSE
15601881,scopelopsis multipunctatus,scopelopsis multipunctatus,FALSE
15601887,symbolophorus barnardi,symbolophorus barnardi,FALSE
15601894,symbolophorus boops,symbolophorus boops,FALSE
15601902,taaningichthys minimus,taaningichthys minimus,FALSE
15601905,taaningichthys paurolychnus,taaningichthys paurolychnus,FALSE
15601909,neoscopelus macrolepidotus,neoscopelus macrolepidotus,FALSE
15601913,scopelengys tristis,scopelengys tristis,FALSE
15601916,glossanodon polli,glossanodon polli,FALSE
15601920,bathylagichthys problematicus,bathylagichthys problematicus,FALSE
15601934,leptochilichthys agassizii,leptochilichthys agassizii,FALSE
15601937,nansenia atlantica,nansenia atlantica,FALSE
15601940,nansenia tenera,nansenia tenera,FALSE
15601952,paracaristius maderensis,paracaristius maderensis,FALSE
15601959,cepola pauciradiata,cepola pauciradiata,FALSE
15601962,epigonus pandionis,epigonus pandionis,FALSE
15601976,sphyraena afra,sphyraena afra,FALSE
15601979,arnoglossus capensis,arnoglossus capensis,FALSE
15601982,bothus guibei,bothus guibei,FALSE
15601985,chascanopsetta lugubris,chascanopsetta lugubris,FALSE
15601988,monolene mertensi,monolene mertensae,FALSE
15602417,monolene microstoma,monolene microstoma,FALSE
15602420,cynoglossus browni,cynoglossus browni,FALSE
15602435,cynoglossus cadenati,cynoglossus cadenati,FALSE
15602438,cynoglossus canariensis,cynoglossus canariensis,FALSE
15602447,cynoglossus capensis,cynoglossus capensis,FALSE
15602466,cynoglossus monodi,cynoglossus monodi,FALSE
15602947,cynoglossus senegalensis,cynoglossus senegalensis,FALSE
15622230,cynoglossus zanzibarensis,cynoglossus zanzibarensis,FALSE
15622233,symphurus insularis,symphurus insularis,FALSE
15622583,symphurus normani,symphurus normani,FALSE
15622587,symphurus vanmelleae,symphurus vanmelleae,FALSE
15622590,citharichthys stampflii,citharichthys stampflii,FALSE
15622597,syacium guineensis,syacium guineensis,FALSE
15622604,syacium micrurum,syacium micrurum,FALSE
15622608,psettodes belcheri,psettodes belcheri,FALSE
15622611,psettodes bennettii,psettodes bennettii,FALSE
15622620,austroglossus pectoralis,austroglossus pectoralis,FALSE
15622627,bathysolea lactea,bathysolea lactea,FALSE
15622630,bathysolea polli,bathysolea polli,FALSE
15622639,heteromycteris capensis,heteromycteris capensis,FALSE
15622649,microchirus boscanion,microchirus boscanion,FALSE
15622656,microchirus frechkopi,microchirus frechkopi,FALSE
15622659,microchirus theophila,microchirus theophila,FALSE
15622672,microchirus wittei,microchirus wittei,FALSE
15622675,pegusa cadenati,pegusa cadenati,FALSE
15622678,solea senegalensis,solea senegalensis,FALSE
15622684,dagetichthys lusitanica,dagetichthys lusitanicus,FALSE
15622693,vanstraelenia chirophthalma,vanstraelenia chirophthalma,FALSE
15622706,polymixia nobilis,polymixia nobilis,FALSE
15622711,congiopodus spinifer,congiopodus spinifer,FALSE
15622722,careproctus albescens,careproctus albescens,FALSE
15622732,solitas gruveli,solitas gruveli,FALSE
15622740,ebinania costaecanariae,ebinania costaecanariae,FALSE
15622750,psychrolutes inermis,psychrolutes inermis,FALSE
15622764,neomerinthe folgori,neomerinthe folgori,FALSE
15622773,pontinus accraensis,pontinus accraensis,FALSE
15622777,pontinus leda,pontinus leda,FALSE
15622781,scorpaena angolensis,scorpaena angolensis,FALSE
15622786,scorpaena annobonae,scorpaena annobonae,FALSE
15622789,scorpaena laevis,scorpaena laevis,FALSE
15622793,scorpaena normani,scorpaena normani,FALSE
15622796,scorpaena stephanica,scorpaena stephanica,FALSE
15622799,scorpaenodes africanus,scorpaenodes africanus,FALSE
15622804,scorpaenodes elongatus,scorpaenodes elongatus,FALSE
15622813,trachyscorpia cristulata,trachyscorpia cristulata,FALSE
15622827,trachyscorpia eschmeyeri,trachyscorpia eschmeyeri,FALSE
15622831,ectreposebastes imus,ectreposebastes imus,FALSE
15622835,setarches guentheri,setarches guentheri,FALSE
15623244,chelidonichthys capensis,chelidonichthys capensis,FALSE
15623251,chelidonichthys gabonensis,chelidonichthys gabonensis,FALSE
15623258,chelidonichthys queketti,chelidonichthys queketti,FALSE
15623265,lepidotrigla cadmani,lepidotrigla cadmani,FALSE
15623268,lepidotrigla carolae,lepidotrigla carolae,FALSE
15623273,trigloporus lastoviza,chelidonichthys lastoviza,FALSE
16208224,balaenoptera physalus,balaenoptera physalus,TRUE
16285718,chelonia mydas,chelonia mydas,TRUE
16369383,tursiops truncatus,tursiops truncatus,TRUE
16370739,physeter macrocephalus,physeter macrocephalus,TRUE
16378423,grampus griseus,grampus griseus,TRUE
16381144,ziphius cavirostris,ziphius cavirostris,TRUE
16404574,achirus achirus,achirus achirus,FALSE
16404805,achirus declivis,achirus declivis,FALSE
16404943,aluterus monoceros,aluterus monoceros,FALSE
16404974,aluterus schoepfii,aluterus schoepfii,FALSE
16405644,anchoa cayorum,anchoa cayorum,TRUE
16405685,anchoa cubana,anchoa cubana,TRUE
16406269,anchoa filifera,anchoa filifera,TRUE
16406327,anchoa hepsetus,anchoa hepsetus,TRUE
16406486,anchoa januaria,anchoa januaria,TRUE
16406525,anchoa lamprotaenia,anchoa lamprotaenia,TRUE
16406554,anchoa spinifer,anchoa spinifer,TRUE
16406635,anchoa trinitatis,anchoa trinitatis,TRUE
16406679,anchovia clupeoides,anchovia clupeoides,TRUE
16406919,anchoviella blackburni,anchoviella blackburni,TRUE
16406934,anchoviella perfasciata,anchoviella perfasciata,TRUE
16406968,antennarius pauciradiatus,antennarius pauciradiatus,FALSE
16406979,antennarius striatus,antennarius striatus,FALSE
16407002,anthias nicholsi,anthias nicholsi,FALSE
16407017,choranthias tenuis,choranthias tenuis,FALSE
16407132,antigonia capros,antigonia capros,FALSE
16407184,apionichthys dumerili,apionichthys dumerili,FALSE
16407217,argentina striata,argentina striata,FALSE
16407630,ariomma bondi,ariomma bondi,FALSE
16407645,ariomma regulus,ariomma regulus,FALSE
16410022,aspredinichthys filamentosus,aspredinichthys filamentosus,FALSE
16410217,atherinella beani,atherinella beani,FALSE
16410245,atherinella blackburni,atherinella blackburni,FALSE
16411567,atherinella brasiliensis,atherinella brasiliensis,FALSE
16417341,atherinella milleri,atherinella milleri,FALSE
16421352,aulostomus maculatus,aulostomus maculatus,TRUE
16424139,bellator egretta,bellator egretta,FALSE
16425141,bellator militaris,bellator militaris,FALSE
16425187,bembrops anatirostris,bembrops anatirostris,FALSE
16425314,bembrops gobioides,bembrops gobioides,FALSE
16425354,beryx splendens,beryx splendens,FALSE
16425422,bothus maculiferus,bothus maculiferus,FALSE
16425468,bothus ocellatus,bothus ocellatus,FALSE
16425533,bothus robinsi,bothus robinsi,FALSE
16425572,bregmaceros cantori,bregmaceros cantori,FALSE
16425603,bregmaceros houdei,bregmaceros houdei,FALSE
16427324,brotula barbata,brotula barbata,FALSE
16427369,bullisichthys caribbaeus,bullisichthys caribbaeus,FALSE
16427386,calamopteryx robinsorum,calamopteryx robinsorum,FALSE
16430203,cantherhines macrocerus,cantherhines macrocerus,FALSE
16431606,cantherhines pullus,cantherhines pullus,FALSE
16431725,caranx bartholomaei,carangoides bartholomaei,FALSE
16431737,caranx ruber,caranx ruber,FALSE
16431757,caranx lugubris,caranx lugubris,FALSE
16431946,carapus bermudensis,carapus bermudensis,FALSE
16431990,caulolatilus chrysops,caulolatilus chrysops,FALSE
16432073,caulolatilus guppyi,caulolatilus guppyi,FALSE
16432098,caulolatilus intermedius,caulolatilus intermedius,FALSE
16433850,centropristis ocyurus,centropristis ocyurus,FALSE
16433946,centropristis philadelphica,centropristis philadelphica,FALSE
16435325,centropristis striata,centropristis striata,FALSE
16435530,chaetodipterus faber,chaetodipterus faber,FALSE
16435778,diplogrammus pauciradiatus,diplogrammus pauciradiatus,FALSE
16437187,chloroscombrus chrysurus,chloroscombrus chrysurus,FALSE
16437988,citharichthys arctifrons,citharichthys arctifrons,FALSE
16438001,citharichthys arenaceus,citharichthys arenaceus,FALSE
16438022,citharichthys cornutus,citharichthys cornutus,FALSE
16438701,citharichthys macrops,citharichthys macrops,FALSE
16439218,citharichthys minutus,citharichthys minutus,FALSE
16439236,citharichthys spilopterus,citharichthys spilopterus,FALSE
16439290,citharichthys uhleri,citharichthys uhleri,FALSE
16439367,cubiceps pauciradiatus,cubiceps pauciradiatus,FALSE
16439534,cyclopsetta chittendeni,cyclopsetta chittendeni,FALSE
16439642,cyclopsetta fimbriata,cyclopsetta fimbriata,FALSE
16439757,cyttopsis rosea,cyttopsis rosea,FALSE
16439848,decapterus punctatus,decapterus punctatus,FALSE
16439926,diplectrum formosum,diplectrum formosum,FALSE
16440016,engraulis eurystole,engraulis eurystole,TRUE
16440027,elagatis bipinnulata,elagatis bipinnulata,FALSE
16440083,echeneis neucratoides,echeneis neucratoides,FALSE
16440965,erythrocles monodi,erythrocles monodi,FALSE
16441120,hypoatherina harringtonensis,hypoatherina harringtonensis,FALSE
16441303,membras analis,membras analis,FALSE
16441433,membras argentea,membras argentea,FALSE
16441575,menidia menidia,menidia menidia,FALSE
16441631,saurida caribbaea,saurida caribbaea,FALSE
16441651,saurida normani,saurida normani,FALSE
16441677,saurida suspicio,saurida suspicio,FALSE
16441698,synodus foetens,synodus foetens,FALSE
16441738,opsanus tau,opsanus tau,FALSE
16441799,porichthys pauciradiatus,porichthys pauciradiatus,FALSE
16441862,porichthys plectrodon,porichthys plectrodon,FALSE
16441865,sanopus barbatus,sanopus barbatus,FALSE
16441948,sanopus johnsoni,sanopus johnsoni,FALSE
16442003,thalassophryne maculosa,thalassophryne maculosa,FALSE
16442013,thalassophryne megalops,thalassophryne megalops,FALSE
16442081,hemiramphus bermudensis,hemiramphus bermudensis,FALSE
16442472,holocentrus adscensionis,holocentrus adscensionis,FALSE
16442487,holocentrus rufus,holocentrus rufus,FALSE
16442540,myripristis jacobus,myripristis jacobus,FALSE
16443048,neoniphon marianus,neoniphon marianus,FALSE
16443217,ostichthys trachypoma,ostichthys trachypoma,FALSE
16443285,plectrypops retrospinis,plectrypops retrospinis,FALSE
16447362,sargocentron bullisi,sargocentron bullisi,FALSE
16447568,sargocentron coruscum,sargocentron coruscum,FALSE
16447855,sargocentron hastatum,sargocentron hastatum,FALSE
16447988,sargocentron poco,sargocentron poco,FALSE
16449034,sargocentron vexillarium,sargocentron vexillarium,FALSE
16449531,gephyroberyx darwinii,gephyroberyx darwinii,FALSE
16449654,harengula clupeola,harengula clupeola,TRUE
16449708,harengula humeralis,harengula humeralis,TRUE
16465921,jenkinsia stolifera,jenkinsia stolifera,TRUE
16465952,odontognathus compressus,odontognathus compressus,TRUE
16465969,odontognathus mucronatus,odontognathus mucronatus,TRUE
16466100,opisthonema oglinum,opisthonema oglinum,TRUE
16466246,sardinella brasiliensis,sardinella brasiliensis,TRUE
16466332,pellona harroweri,pellona harroweri,TRUE
16466377,merluccius albidus,merluccius albidus,FALSE
16466393,merluccius bilinearis,merluccius bilinearis,FALSE
16466647,laemonema barbatulum,laemonema barbatulum,FALSE
16467178,fowlerichthys radiosus,fowlerichthys radiosus,FALSE
16467411,grammonus claudei,grammonus claudei,FALSE
16501552,ogilbia mccoskeri,ogilbia mccoskeri,FALSE
16501568,ogilbia sabaji,ogilbia sabaji,FALSE
16501591,ogilbia tyleri,ogilbia tyleri,FALSE
16501708,ogilbichthys longimanus,ogilbichthys longimanus,FALSE
16501727,ogilbichthys microphthalmus,ogilbichthys microphthalmus,FALSE
16501736,ogilbichthys puertoricoensis,ogilbichthys puertoricoensis,FALSE
16501751,ogilbichthys tobagoensis,ogilbichthys tobagoensis,FALSE
16501791,pseudogilbia sanblasensis,pseudogilbia sanblasensis,FALSE
16501868,lepophidium brevibarbe,lepophidium brevibarbe,FALSE
16502064,lepophidium pheromystax,lepophidium pheromystax,FALSE
16502093,lepophidium profundorum,lepophidium profundorum,FALSE
16503587,lepophidium staurophor,lepophidium staurophor,FALSE
16505486,ophidion antipholus,ophidion antipholus,FALSE
16505522,ophidion dromio,ophidion dromio,FALSE
16505616,ophidion guianense,ophidion guianense,FALSE
16505619,ophidion holbrookii,ophidion holbrookii,FALSE
16505650,ophidion josephi,ophidion josephi,FALSE
16505782,ophidion lagochila,ophidion lagochila,FALSE
16505842,ophidion selenops,ophidion selenops,FALSE
16505916,otophidium chickcharney,otophidium chickcharney,FALSE
16505933,otophidium dormitator,otophidium dormitator,FALSE
16505959,otophidium omostigma,otophidium omostigma,FALSE
16506077,synagrops spinosus,parascombrops spinosus,FALSE
16506080,taractes rubescens,taractes rubescens,FALSE
16506657,callionymus bairdi,callionymus bairdi,FALSE
16506725,foetorepus agassizii,foetorepus agassizii,FALSE
